"ref:52,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.69,value:0.0,commission:0.0,pnl:0.17000000000001236,pnlcomm:0.17000000000001236,justopened:False,isopen:False,isclosed:True,baropen:1423,dtopen:736344.8125,barclose:1437,dtclose:736344.9583333334,barlen:14,historyon:False,history:[],status:2"
"ref:53,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.667,value:0.0,commission:0.0,pnl:0.2999999999999936,pnlcomm:0.2999999999999936,justopened:False,isopen:False,isclosed:True,baropen:1443,dtopen:736345.0208333334,barclose:1485,dtclose:736345.4583333334,barlen:42,historyon:False,history:[],status:2"
"ref:54,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.602,value:0.0,commission:0.0,pnl:0.9799999999999898,pnlcomm:0.9799999999999898,justopened:False,isopen:False,isclosed:True,baropen:1489,dtopen:736345.5,barclose:1550,dtclose:736346.1354166666,barlen:61,historyon:False,history:[],status:2"
"ref:55,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.74,value:0.0,commission:0.0,pnl:1.5000000000000036,pnlcomm:1.5000000000000036,justopened:False,isopen:False,isclosed:True,baropen:1565,dtopen:736346.2916666666,barclose:1568,dtclose:736346.3229166666,barlen:3,historyon:False,history:[],status:2"
"ref:56,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:9.821,value:0.0,commission:0.0,pnl:1.7900000000000027,pnlcomm:1.7900000000000027,justopened:False,isopen:False,isclosed:True,baropen:1579,dtopen:736346.4375,barclose:1588,dtclose:736346.53125,barlen:9,historyon:False,history:[],status:2"
"ref:57,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.329,value:0.0,commission:0.0,pnl:1.0999999999999943,pnlcomm:1.0999999999999943,justopened:False,isopen:False,isclosed:True,baropen:1625,dtopen:736346.9166666666,barclose:1639,dtclose:736347.0625,barlen:14,historyon:False,history:[],status:2"
"ref:58,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.12,value:0.0,commission:0.0,pnl:0.8900000000000041,pnlcomm:0.8900000000000041,justopened:False,isopen:False,isclosed:True,baropen:1642,dtopen:736347.09375,barclose:1651,dtclose:736347.1875,barlen:9,historyon:False,history:[],status:2"
"ref:59,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.222,value:0.0,commission:0.0,pnl:0.7800000000000118,pnlcomm:0.7800000000000118,justopened:False,isopen:False,isclosed:True,baropen:1661,dtopen:736347.2916666666,barclose:1677,dtclose:736347.4583333334,barlen:16,historyon:False,history:[],status:2"
"ref:60,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.199,value:0.0,commission:0.0,pnl:0.25000000000000355,pnlcomm:0.25000000000000355,justopened:False,isopen:False,isclosed:True,baropen:1686,dtopen:736347.5520833334,barclose:1699,dtclose:736347.6875,barlen:13,historyon:False,history:[],status:2"
"ref:61,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.168,value:0.0,commission:0.0,pnl:-0.019999999999988916,pnlcomm:-0.019999999999988916,justopened:False,isopen:False,isclosed:True,baropen:1709,dtopen:736347.7916666666,barclose:1725,dtclose:736347.9583333334,barlen:16,historyon:False,history:[],status:2"
"ref:62,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.2,value:0.0,commission:0.0,pnl:0.28999999999999915,pnlcomm:0.28999999999999915,justopened:False,isopen:False,isclosed:True,baropen:1742,dtopen:736348.1354166666,barclose:1796,dtclose:736348.6979166666,barlen:54,historyon:False,history:[],status:2"
"ref:63,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.372,value:0.0,commission:0.0,pnl:1.1899999999999977,pnlcomm:1.1899999999999977,justopened:False,isopen:False,isclosed:True,baropen:1814,dtopen:736348.8854166666,barclose:1844,dtclose:736349.1979166666,barlen:30,historyon:False,history:[],status:2"
"ref:64,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.61,value:0.0,commission:0.0,pnl:-0.19999999999999574,pnlcomm:-0.19999999999999574,justopened:False,isopen:False,isclosed:True,baropen:1865,dtopen:736349.4166666666,barclose:1883,dtclose:736349.6041666666,barlen:18,historyon:False,history:[],status:2"
"ref:65,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.59,value:0.0,commission:0.0,pnl:0.06999999999999673,pnlcomm:0.06999999999999673,justopened:False,isopen:False,isclosed:True,baropen:1898,dtopen:736349.7604166666,barclose:1925,dtclose:736350.0416666666,barlen:27,historyon:False,history:[],status:2"
"ref:66,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.611,value:0.0,commission:0.0,pnl:0.8599999999999852,pnlcomm:0.8599999999999852,justopened:False,isopen:False,isclosed:True,baropen:1937,dtopen:736350.1666666666,barclose:1960,dtclose:736350.40625,barlen:23,historyon:False,history:[],status:2"
"ref:67,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.834,value:0.0,commission:0.0,pnl:1.0599999999999987,pnlcomm:1.0599999999999987,justopened:False,isopen:False,isclosed:True,baropen:1989,dtopen:736350.7083333334,barclose:1995,dtclose:736350.7708333334,barlen:6,historyon:False,history:[],status:2"
"ref:68,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.912,value:0.0,commission:0.0,pnl:-0.16000000000000014,pnlcomm:-0.16000000000000014,justopened:False,isopen:False,isclosed:True,baropen:1998,dtopen:736350.8020833334,barclose:2000,dtclose:736350.8229166666,barlen:2,historyon:False,history:[],status:2"
"ref:69,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.93,value:0.0,commission:0.0,pnl:-1.9899999999999984,pnlcomm:-1.9899999999999984,justopened:False,isopen:False,isclosed:True,baropen:2017,dtopen:736351.0,barclose:2085,dtclose:736351.7083333334,barlen:68,historyon:False,history:[],status:2"
"ref:70,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.716,value:0.0,commission:0.0,pnl:0.8400000000000141,pnlcomm:0.8400000000000141,justopened:False,isopen:False,isclosed:True,baropen:2095,dtopen:736351.8125,barclose:2106,dtclose:736351.9270833334,barlen:11,historyon:False,history:[],status:2"
"ref:71,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.686,value:0.0,commission:0.0,pnl:0.21000000000000796,pnlcomm:0.21000000000000796,justopened:False,isopen:False,isclosed:True,baropen:2111,dtopen:736351.9791666666,barclose:2139,dtclose:736352.2708333334,barlen:28,historyon:False,history:[],status:2"
"ref:72,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.725,value:0.0,commission:0.0,pnl:0.0,pnlcomm:0.0,justopened:False,isopen:False,isclosed:True,baropen:2140,dtopen:736352.28125,barclose:2141,dtclose:736352.2916666666,barlen:1,historyon:False,history:[],status:2"
"ref:73,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.738,value:0.0,commission:0.0,pnl:0.7900000000000063,pnlcomm:0.7900000000000063,justopened:False,isopen:False,isclosed:True,baropen:2156,dtopen:736352.4479166666,barclose:2164,dtclose:736352.53125,barlen:8,historyon:False,history:[],status:2"
"ref:74,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.759,value:0.0,commission:0.0,pnl:-0.6400000000000006,pnlcomm:-0.6400000000000006,justopened:False,isopen:False,isclosed:True,baropen:2169,dtopen:736352.5833333334,barclose:2193,dtclose:736352.8333333334,barlen:24,historyon:False,history:[],status:2"
"ref:75,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.69,value:0.0,commission:0.0,pnl:0.389999999999997,pnlcomm:0.389999999999997,justopened:False,isopen:False,isclosed:True,baropen:2195,dtopen:736352.8541666666,barclose:2206,dtclose:736352.96875,barlen:11,historyon:False,history:[],status:2"
"ref:76,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.63,value:0.0,commission:0.0,pnl:0.10999999999999233,pnlcomm:0.10999999999999233,justopened:False,isopen:False,isclosed:True,baropen:2210,dtopen:736353.0104166666,barclose:2252,dtclose:736353.4479166666,barlen:42,historyon:False,history:[],status:2"
"ref:77,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.542,value:0.0,commission:0.0,pnl:0.19999999999999574,pnlcomm:0.19999999999999574,justopened:False,isopen:False,isclosed:True,baropen:2253,dtopen:736353.4583333334,barclose:2264,dtclose:736353.5729166666,barlen:11,historyon:False,history:[],status:2"
"ref:78,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.52,value:0.0,commission:0.0,pnl:1.1899999999999977,pnlcomm:1.1899999999999977,justopened:False,isopen:False,isclosed:True,baropen:2269,dtopen:736353.625,barclose:2279,dtclose:736353.7291666666,barlen:10,historyon:False,history:[],status:2"
"ref:79,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.57,value:0.0,commission:0.0,pnl:-0.9999999999999964,pnlcomm:-0.9999999999999964,justopened:False,isopen:False,isclosed:True,baropen:2286,dtopen:736353.8020833334,barclose:2372,dtclose:736354.6979166666,barlen:86,historyon:False,history:[],status:2"
"ref:80,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.442,value:0.0,commission:0.0,pnl:0.909999999999993,pnlcomm:0.909999999999993,justopened:False,isopen:False,isclosed:True,baropen:2395,dtopen:736354.9375,barclose:2411,dtclose:736355.1041666666,barlen:16,historyon:False,history:[],status:2"
"ref:81,data:<__main__.dataFeed object at 0x0000024A510DC240>,tradeid:0,size:0,price:10.47,value:0.0,commission:0.0,pnl:0.3399999999999892,pnlcomm:0.3399999999999892,justopened:False,isopen:False,isclosed:True,baropen:2424,dtopen:736355.2395833334,barclose:2438,dtclose:736355.3854166666,barlen:14,historyon:False,history:[],status:2"
